349,7
350,7
351,12
352,13
353,4
354,12
355,3
356,5
357,9
358,5
359,7
360,4
361,4
362,11
363,5
364,9
365,1
366,3
367,12
368,4
369,3
370,1
371,1
372,5
373,13
374,12
375,4
376,9
377,9
378,13
379,5
380,3
381,13
382,11
383,11
384,9
385,3
386,3
387,7
388,13
389,6
390,8
391,4
392,5
393,8
394,12
395,1
396,5
397,4
398,4
399,8
400,12
401,9
402,12
403,6
404,1
405,11
406,6
407,6
408,12
409,13
410,5
411,7
412,3
413,11
414,6
415,13
416,6
417,8
418,7
419,11
420,1
421,7
422,13
423,6
424,12
425,6
426,5
427,11
428,13
429,8
430,7
431,5
432,5
433,3
434,1
435,4
436,13
437,3
438,13
439,1
440,7
441,9
442,6
443,7
444,8
445,7
446,5
447,7
448,7
449,5
450,12
451,1
452,5
453,13
454,1
455,9
456,7
457,4
458,6
459,5
460,11
461,1
462,7
463,8
464,7
465,9
466,4
467,3
468,11
469,5
470,11
471,4
472,12
473,6
474,13
475,8
476,13
477,12
478,1
479,5
480,6
481,13
482,7
483,11
484,7
485,4
486,5
487,1
488,12
489,6
490,7
491,8
492,4
493,3
494,8
495,3
496,4
497,6
498,1
499,5
500,13
501,7
502,9
503,9
504,9
505,8
506,9
507,3
508,6
509,1
510,8
511,1
512,7
513,4
514,11
515,8
516,1
517,3
518,6
519,1
520,4
521,1
522,5
523,3
524,1
525,5
526,4
527,13
528,5
529,12
530,4
531,7
532,7
533,12
534,3
535,8
536,5
537,12
538,13
539,1
540,11
541,8
542,8
543,3
544,7
545,13
546,3
547,4
548,7
549,12
550,3
551,11
552,6
553,3
554,3
555,1
556,9
557,4
558,11
559,5
560,11
561,8
562,6
563,4
564,3
565,1
566,12
567,8
568,9
569,4
570,5
571,9
572,9
573,5
574,6
575,9
576,7
577,8
578,4
579,5
580,5
581,11
582,12
583,11
584,11
585,5
586,7
587,8
588,11
589,7
590,9
591,4
592,4
593,11
594,7
595,5
596,12
597,6
598,11
599,8
600,13
601,13
602,5
603,5
604,8
605,1
606,5
607,3
608,5
609,7
610,12
611,8
612,8
613,9
614,12
615,12
616,1
617,13
618,6
619,1
620,4
621,6
622,8
623,8
624,13
625,9
626,11
627,12
628,8
629,11
630,4
631,12
632,5
633,3
634,9
635,11
636,5
637,12
638,4
639,1
640,3
641,13
642,6
643,8
644,11
645,6
646,1
647,5
648,5
649,13
650,13
651,13
652,3
653,6
654,4
655,11
656,7
657,1
658,3
659,4
660,5
661,7
662,1
663,11
664,7
665,4
666,8
667,8
668,8
669,7
670,8
671,1
672,5
673,8
674,12
675,11
676,7
677,12
678,7
679,7
680,3
681,3
682,6
683,3
684,11
685,6
686,11
687,4
688,6
689,7
690,11
691,5
692,12
693,1
694,8
695,5
696,11
697,9
698,5
699,1
700,1
701,9
702,5
703,8
704,11
705,12
706,12
707,3
708,6
709,11
710,8
711,1
712,5
713,1
714,6
715,5
716,4
717,3
718,5
719,8
720,11
721,12
722,5
723,3
724,11
725,6
726,3
727,8
728,9
729,3
730,5
731,12
732,4
733,12
734,6
735,5
736,12
737,7
738,8
739,12
740,8
741,4
742,13
743,7
744,3
745,1
746,6
747,12
748,7
749,4
750,12
751,5
752,3
753,4
754,7
755,3
756,7
757,12
758,5
759,13
760,4
761,4
762,8
763,13
764,4
765,5
766,3
767,4
768,13
769,5
770,9
771,8
772,11
773,12
774,8
775,13
776,1
777,1
778,3
779,1
780,4
781,11
782,4
783,1
784,13
785,9
786,8
787,13
788,6
789,4
790,13
791,1
792,13
793,5
794,3
795,1
796,11
797,9
798,5
799,7
800,1
801,7
802,13
803,13
804,8
805,6
806,9
807,1
808,1
809,4
810,4
811,3
812,8
813,11
814,4
815,9
816,5
817,3
818,9
819,9
820,12
821,7
822,12
823,3
824,1
825,12
826,6
827,8
828,5
829,4
830,3
831,3
832,6
833,8
834,7
835,8
836,9
837,7
838,9
839,7
840,11
841,1
842,11
843,9
844,6
845,4
846,3
847,13
848,8
849,12
850,1
851,1
852,1
853,9
854,4
855,8
856,6
857,3
858,8
859,4
860,11
861,6
862,9
863,8
864,4
865,8
866,4
867,1
868,8
869,6
870,12
871,1
872,12
873,13
874,11
875,5
876,5
877,9
878,9
879,1
880,6
881,8
882,5
883,9
884,7
885,12
886,13
887,8
888,4
889,4
890,8
891,12
892,1
893,3
894,1
895,11
896,9
897,9
898,8
899,13
900,4
901,4
902,12
903,1
904,1
905,8
906,4
907,8
908,6
909,5
910,13
911,8
912,7
913,1
914,7
915,6
916,12
917,6
918,4
919,8
920,3
921,7
922,9
923,5
924,6
925,1
926,11
927,4
928,9
929,8
930,8
931,5
932,5
933,8
934,8
935,8
936,7
937,12
938,5
939,11
940,4
941,11
942,1
943,7
944,9
945,11
946,7
947,9
948,11
949,4
950,12
951,12
952,12
953,3
954,4
955,4
956,1
957,8
958,8
959,5
960,7
961,1
962,4
963,11
964,13
965,5
966,11
967,12
968,1
969,12
970,5
971,13
972,11
973,1
974,9
975,8
976,6
977,11
978,11
979,5
980,6
981,1
982,11
983,5
984,8
985,12
986,7
987,1
988,8
989,9
990,13
991,6
992,12
993,8
994,11
995,12
996,11
997,9
998,8
999,8
1000,5
1001,11
1002,3
1003,12
1004,11
1005,7
1006,8
1007,5
1008,9
1009,1
1010,1
1011,12
1012,6
1013,8
1014,1
1015,13
1016,9
1017,12
1018,11
1019,8
1020,7
1021,8
1022,13
1023,12
1024,4
1025,4
1026,5
1027,5
1028,1
1029,3
1030,13
1031,3
1032,12
1033,1
1034,12
1035,9
1036,3
1037,6
1038,8
1039,3
1040,4
1041,6
1042,12
1043,5
1044,1
1045,3
1046,8
1047,12
1048,12
1049,3
1050,13
1051,6
1052,1
1053,7
1054,4
1055,9
1056,13
1057,3
1058,11
1059,6
1060,9
1061,3
1062,12
1063,9
1064,11
1065,9
1066,6
1067,1
1068,9
1069,1
1070,3
1071,13
1072,1
1073,11
1074,9
1075,12
1076,7
1077,6
1078,5
1079,6
1080,7
1081,4
1082,8
1083,7
1084,12
1085,12
1086,1
1087,12
1088,3
1089,5
1090,7
1091,4
1092,3
1093,8
1094,4
1095,5
1096,13
1097,5
1098,6
1099,8
1100,8
1101,6
1102,4
1103,6
1104,5
1105,11
1106,13
1107,5
1108,8
1109,8
1110,1
1111,1
1112,7
1113,4
1114,7
1115,8
1116,5
1117,1
1118,13
1119,13
1120,6
1121,8
1122,5
1123,5
1124,1
1125,12
1126,9
1127,7
1128,8
1129,1
1130,7
1131,5
1132,6
1133,7
1134,12
1135,5
1136,13
1137,12
1138,6
1139,1
1140,9
1141,9
1142,6
1143,3
1144,11
1145,8
1146,5
1147,4
1148,12
1149,13
1150,12
1151,9
1152,7
1153,13
1154,7
1155,4
1156,3
1157,7
1158,9
1159,9
1160,4
1161,9
1162,3
1163,12
1164,1
1165,12
1166,12
1167,11
1168,5
1169,6
1170,9
1171,1
1172,8
1173,4
1174,1
1175,9
1176,5
1177,3
1178,11
1179,1
1180,13
1181,4
1182,8
1183,12
1184,4
1185,3
1186,5
1187,7
1188,4
1189,9
1190,6
1191,11
1192,9
1193,11
1194,3
1195,5
1196,5
1197,4
1198,7
1199,13
1200,12
1201,5
1202,13
1203,3
1204,8
1205,4
1206,3
1207,9
1208,3
1209,9
1210,5
1211,7
1212,11
1213,3
1214,1
1215,5
1216,12
1217,8
1218,11
1219,11
1220,13
1221,11
1222,5
1223,5
1224,3
1225,8
1226,7
1227,12
1228,8
1229,3
1230,9
1231,11
1232,6
1233,12
1234,4
1235,5
1236,8
1237,8
1238,6
1239,5
1240,9
1241,6
1242,8
1243,4
1244,6
1245,7
1246,1
1247,4
1248,11
1249,9
1250,9
1251,11
1252,5
1253,12
1254,7
1255,7
1256,13
1257,12
1258,5
1259,6
1260,8
1261,13
1262,8
1263,13
1264,12
1265,5
1266,4
1267,6
1268,6
1269,7
1270,12
1271,3
1272,3
1273,5
1274,7
1275,8
1276,11
1277,8
1278,1
1279,5
1280,4
1281,5
1282,6
1283,9
1284,8
1285,5
1286,6
1287,8
1288,3
1289,11
1290,3
1291,8
1292,6
1293,3
1294,1
1295,13
1296,1
1297,12
1298,4
1299,4
1300,11
1301,6
1302,8
1303,11
1304,1
1305,8
1306,1
1307,9
1308,6
1309,12
1310,4
1311,7
1312,4
1313,5
1314,7
1315,3
1316,1
1317,9
1318,3
1319,4
1320,13
1321,6
1322,8
1323,13
1324,13
1325,5
1326,1
1327,7
1328,8
1329,6
1330,1
1331,9
1332,3
1333,8
1334,5
1335,6
1336,1
1337,4
1338,5
1339,1
1340,4
1341,9
1342,12
1343,11
1344,7
1345,13
1346,8
1347,11
1348,1
1349,3
1350,9
1351,4
1352,1
1353,12
1354,8
1355,1
1356,9
1357,4
1358,12
1359,9
1360,12
1361,5
1362,7
1363,7
1364,4
1365,11
1366,12
1367,13
1368,7
1369,7
1370,3
1371,4
1372,6
1373,11
1374,9
1375,4
1376,12
1377,5
1378,5
1379,5
1380,5
1381,7
1382,6
1383,8
1384,12
1385,11
1386,3
1387,3
1388,4
1389,12
1390,1
1391,5
1392,3
1393,1
1394,9
1395,4
1396,3
1397,1
1398,1
1399,4
1400,1
1401,5
1402,13
1403,3
1404,9
1405,9
1406,12
1407,7
1408,9
1409,6
1410,5
1411,7
1412,7
1413,4
1414,12
1415,5
1416,1
1417,1
1418,4
1419,9
1420,9
1421,9
1422,4
1423,12
1424,11
1425,4
1426,11
1427,12
1428,6
1429,5
1430,6
1431,12
1432,11
1433,4
1434,3
1435,12
1436,11
1437,11
1438,12
1439,3
1440,11
1441,4
1442,3
1443,8
1444,4
1445,1
1446,12
1447,9
1448,11
1449,6
1450,5
1451,3
1452,6
1453,4
1454,13
1455,7
1456,13
1457,11
1458,7
1459,4
1460,11
1461,13
1462,12
1463,13
1464,9
1465,1
1466,7
1467,11
1468,1
1469,5
1470,9
1471,9
1472,11
1473,4
1474,8
1475,13
1476,13
1477,11
1478,5
1479,8
1480,4
1481,5
1482,13
1483,1
1484,13
1485,12
1486,7
1487,12
1488,5
1489,6
1490,12
1491,7
1492,8
1493,8
1494,11
1495,11
1496,8
1497,3
1498,7
1499,6
1500,3
1501,4
1502,11
1503,4
1504,7
1505,5
1506,4
1507,12
1508,13
1509,7
1510,1
1511,3
1512,12
1513,12
1514,1
1515,7
1516,9
1517,7
1518,8
1519,1
1520,7
1521,1
1522,4
1523,4
1524,5
1525,5
1526,12
1527,9
1528,7
1529,7
1530,1
1531,3
1532,1
1533,8
1534,12
1535,6
1536,7
1537,4
1538,6
1539,12
1540,7
1541,8
1542,5
1543,5
1544,11
1545,1
1546,12
1547,11
1548,12
1549,6
1550,8
1551,12
1552,3
1553,8
1554,9
1555,4
1556,1
1557,1
1558,7
1559,13
1560,13
1561,13
1562,3
1563,11
1564,9
1565,1
1566,4
1567,7
1568,3
1569,6
1570,4
1571,3
1572,4
1573,7
1574,7
1575,6
1576,4
1577,11
1578,4
1579,7
1580,8
1581,9
1582,3
1583,8
1584,3
1585,11
1586,9
1587,13
1588,5
1589,7
1590,12
1591,9
1592,8
1593,4
1594,8
1595,1
1596,3
1597,4
1598,6
1599,7
1600,1
1601,9
1602,1
1603,1
1604,13
1605,6
1606,1
1607,4
1608,5
1609,1
1610,8
1611,5
1612,4
1613,4
1614,3
1615,1
1616,11
1617,9
1618,3
1619,8
1620,12
1621,12
1622,5
1623,9
1624,7
1625,4
1626,6
1627,11
1628,13
1629,1
1630,9
1631,11
1632,7
1633,3
1634,9
1635,8
1636,5
1637,12
1638,1
1639,4
1640,5
1641,9
1642,5
1643,13
1644,9
1645,5
1646,4
1647,4
1648,5
1649,7
1650,7
1651,4
1652,13
1653,9
1654,4
1655,11
1656,8
1657,7
1658,5
1659,9
1660,3
1661,1
1662,6
1663,8
1664,9
1665,4
1666,11
1667,1
1668,1
1669,7
1670,9
1671,1
1672,6
1673,12
1674,8
1675,11
1676,11
1677,9
1678,4
1679,3
1680,5
1681,7
1682,1
1683,8
1684,8
1685,11
1686,12
1687,6
1688,3
1689,5
1690,6
1691,1
1692,11
1693,13
1694,3
1695,4
1696,9
1697,13
1698,4
1699,3
1700,1
1701,4
1702,3
1703,13
1704,6
1705,6
1706,12
1707,4
1708,4
1709,9
1710,7
1711,1
1712,13
1713,13
1714,6
1715,9
1716,4
1717,3
1718,12
1719,8
1720,7
1721,6
1722,6
1723,4
1724,13
1725,12
1726,7
1727,1
1728,1
1729,4
1730,1
1731,9
1732,3
1733,8
1734,13
1735,9
1736,13
1737,9
1738,12
1739,6
1740,5
1741,9
1742,9
1743,7
1744,11
1745,12
1746,9
1747,12
1748,11
1749,4
1750,8
1751,9
1752,7
1753,1
1754,11
1755,1
1756,9
1757,5
1758,6
1759,4
1760,7
1761,13
1762,6
1763,7
1764,12
1765,12
1766,4
1767,13
1768,5
1769,7
1770,7
1771,7
1772,3
1773,7
1774,3
1775,5
1776,6
1777,9
1778,5
1779,13
1780,13
1781,5
1782,11
1783,6
1784,6
1785,3
1786,5
1787,9
1788,3
1789,5
1790,4
1791,13
1792,7
1793,7
1794,9
1795,1
1796,13
1797,13
1798,8
1799,12
1800,1
1801,13
1802,6
1803,9
1804,3
1805,3
1806,6
1807,12
1808,3
1809,12
1810,8
1811,8
1812,8
1813,7
1814,12
1815,7
1816,3
1817,7
1818,6
1819,13
1820,5
1821,1
1822,8
1823,1
1824,3
1825,9
1826,12
1827,4
1828,12
1829,4
1830,4
1831,6
1832,1
1833,1
1834,1
1835,7
1836,4
1837,9
1838,7
1839,11
1840,13
1841,8
1842,11
1843,5
1844,13
1845,4
1846,13
1847,12
1848,3
1849,3
1850,9
1851,11
1852,12
1853,11
1854,13
1855,5
1856,4
1857,9
1858,8
1859,1
1860,6
1861,6
1862,7
1863,5
1864,11
1865,4
1866,7
1867,4
1868,5
1869,3
1870,12
1871,3
1872,1
1873,1
1874,12
1875,12
1876,8
1877,3
1878,13
1879,13
1880,4
1881,12
1882,9
1883,5
1884,9
1885,1
1886,12
1887,9
1888,12
1889,11
1890,3
1891,5
1892,9
1893,6
1894,8
1895,1
1896,6
1897,7
1898,4
1899,9
1900,13
1901,1
1902,7
1903,1
1904,4
1905,13
1906,11
1907,13
1908,6
1909,12
1910,7
1911,9
1912,8
1913,5
1914,13
1915,11
1916,9
1917,12
1918,1
1919,4
1920,1
1921,4
1922,12
1923,12
1924,3
1925,1
1926,1
1927,7
1928,5
1929,1
1930,7
1931,8
1932,3
1933,13
1934,4
1935,1
1936,3
1937,13
1938,3
1939,1
1940,12
1941,7
1942,9
1943,8
1944,1
1945,7
1946,7
1947,12
1948,11
1949,8
1950,1
1951,13
1952,6
1953,4
1954,11
1955,9
1956,9
1957,6
1958,5
1959,11
1960,9
1961,8
1962,9
1963,12
1964,8
1965,5
1966,13
1967,9
1968,8
1969,5
1970,4
1971,3
1972,4
1973,8
1974,12
1975,3
1976,13
1977,11
1978,11
1979,8
1980,4
1981,1
1982,13
1983,1
1984,1
1985,1
1986,9
1987,1
1988,4
1989,6
1990,7
1991,5
1992,7
1993,1
1994,6
1995,9
1996,7
1997,3
1998,7
1999,12
2000,1
2001,12
2002,7
2003,13
2004,1
2005,1
2006,4
2007,5
2008,6
2009,7
2010,1
2011,3
2012,8
2013,13
2014,8
2015,9
2016,9
2017,5
2018,6
2019,11
2020,13
2021,1
2022,7
2023,13
2024,7
2025,8
2026,8
2027,9
2028,5
2029,9
2030,8
2031,9
2032,1
2033,9
2034,7
2035,7
2036,1
2037,5
2038,5
2039,4
2040,7
2041,3
2042,9
2043,12
2044,6
2045,5
2046,8
2047,8
2048,11
2049,7
2050,11
2051,6
2052,8
2053,6
2054,5
2055,8
2056,8
2057,8
2058,3
2059,8
2060,3
2061,8
2062,12
2063,1
2064,3
2065,11
2066,7
2067,8
2068,5
2069,4
2070,13
2071,13
2072,9
2073,9
2074,9
2075,1
2076,9
2077,6
2078,7
2079,12
2080,5
2081,12
2082,1
2083,11
2084,12
2085,7
2086,7
2087,5
2088,11
2089,1
2090,7
2091,9
2092,7
2093,12
2094,5
2095,12
2096,9
2097,8
2098,13
2099,5
2100,12
2101,12
2102,7
2103,8
2104,3
2105,3
2106,4
2107,4
2108,11
2109,4
2110,5
2111,9
2112,5
2113,4
2114,7
2115,13
2116,13
2117,7
2118,3
2119,3
2120,6
2121,6
2122,9
2123,7
2124,6
2125,13
2126,13
2127,4
2128,12
2129,11
2130,11
2131,1
2132,1
2133,1
2134,5
2135,3
2136,6
2137,4
2138,8
2139,6
2140,1
2141,12
2142,3
2143,3
2144,9
2145,4
2146,3
2147,3
2148,6
2149,6
2150,7
2151,7
2152,9
2153,7
2154,7
2155,11
2156,11
2157,9
2158,4
2159,12
2160,11
2161,9
2162,6
2163,4
2164,13
2165,8
2166,5
2167,7
2168,6
2169,11
2170,8
2171,6
2172,4
2173,9
2174,12
2175,7
2176,12
2177,7
2178,12
2179,7
2180,1
2181,7
2182,9
2183,7
2184,4
2185,1
2186,6
2187,1
2188,12
2189,1
2190,5
2191,7
2192,13
2193,3
2194,9
2195,12
2196,6
2197,7
2198,3
2199,5
2200,1
2201,9
2202,8
2203,5
2204,4
2205,5
2206,1
2207,7
2208,11
2209,4
2210,9
2211,11
2212,6
2213,11
2214,3
2215,8
2216,3
2217,7
2218,1
2219,9
2220,1
2221,12
2222,3
2223,7
2224,13
2225,8
2226,4
2227,6
2228,4
2229,1
2230,6
2231,12
2232,12
2233,11
2234,7
2235,3
2236,3
2237,8
2238,1
2239,4
2240,5
2241,1
2242,7
2243,12
2244,5
2245,6
2246,1
2247,8
2248,5
2249,1
2250,12
2251,7
2252,5
2253,13
2254,13
2255,4
2256,5
2257,9
2258,13
2259,3
2260,6
2261,8
2262,5
2263,1
2264,7
2265,9
2266,4
2267,5
2268,1
2269,8
2270,6
2271,9
2272,6
2273,8
2274,11
2275,7
2276,11
2277,4
2278,5
2279,5
2280,8
2281,13
2282,8
2283,5
2284,5
2285,11
2286,9
2287,3
2288,4
2289,9
2290,7
2291,11
2292,11
2293,11
2294,11
2295,1
2296,4
2297,12
2298,3
2299,7
2300,7
2301,5
2302,4
2303,5
2304,12
2305,5
2306,4
2307,1
2308,9
2309,12
2310,9
2311,5
2312,4
2313,3
2314,5
2315,4
2316,3
2317,6
2318,9
2319,7
2320,12
2321,4
2322,1
2323,11
2324,1
2325,7
2326,1
2327,4
2328,9
2329,7
2330,12
2331,9
2332,5
2333,5
2334,12
2335,4
2336,13
2337,12
2338,11
2339,13
2340,13
2341,4
2342,7
2343,13
2344,9
2345,11
2346,12
2347,6
2348,5
2349,9
2350,7
2351,7
2352,7
2353,3
2354,5
2355,8
2356,5
2357,12
2358,1
2359,13
2360,3
2361,6
2362,6
2363,12
2364,5
2365,9
2366,7
2367,6
2368,1
2369,6
2370,4
2371,5
2372,12
2373,8
2374,7
2375,7
2376,1
2377,7
2378,7
2379,7
2380,13
2381,4
2382,4
2383,4
2384,4
2385,9
2386,3
2387,5
2388,9
2389,11
2390,4
2391,1
2392,12
2393,5
2394,8
2395,13
2396,4
2397,5
2398,8
2399,6
2400,11
2401,7
2402,1
2403,7
2404,1
2405,4
2406,7
2407,8
2408,11
2409,9
2410,9
2411,9
2412,5
2413,13
2414,9
2415,6
2416,9
2417,4
2418,6
2419,13
2420,1
2421,5
2422,9
2423,5
2424,1
2425,4
2426,7
2427,4
2428,1
2429,3
2430,8
2431,3
2432,4
2433,7
2434,13
2435,11
2436,11
2437,8
2438,13
2439,6
2440,12
2441,6
2442,9
2443,7
2444,12
2445,12
2446,5
2447,12
2448,11
2449,7
2450,1
2451,6
2452,7
2453,1
2454,3
2455,8
2456,6
2457,3
2458,9
2459,8
2460,3
2461,11
2462,12
2463,1
2464,12
2465,8
2466,11
2467,3
2468,4
2469,6
2470,4
2471,8
2472,1
2473,6
2474,5
2475,11
2476,4
2477,7
2478,9
2479,6
2480,6
2481,6
2482,11
2483,5
2484,13
2485,7
2486,3
2487,7
2488,6
2489,4
2490,8
2491,13
2492,12
2493,7
2494,4
2495,5
2496,9
2497,6
2498,5
2499,5
2500,6
2501,9
2502,6
2503,8
2504,4
2505,9
2506,13
2507,5
2508,7
2509,12
2510,12
2511,6
2512,8
2513,7
2514,9
2515,12
2516,4
2517,8
2518,13
2519,6
2520,6
2521,13
2522,4
2523,13
2524,7
2525,3
2526,9
2527,12
2528,6
2529,9
2530,7
2531,13
2532,7
2533,5
2534,9
2535,7
2536,1
2537,9
2538,12
2539,5
2540,12
2541,3
2542,13
2543,9
2544,1
2545,11
2546,4
2547,9
2548,7
2549,1
2550,13
2551,6
2552,5
2553,9
2554,12
2555,1
2556,13
2557,7
2558,12
2559,11
2560,12
2561,8
2562,8
2563,11
2564,6
2565,12
2566,4
2567,11
2568,8
2569,7
2570,8
2571,4
2572,4
2573,11
2574,13
2575,11
2576,11
2577,5
2578,13
2579,12
2580,3
2581,9
2582,11
2583,8
2584,7
2585,1
2586,11
2587,7
2588,8
2589,6
2590,3
2591,6
2592,12
2593,8
2594,11
2595,5
2596,4
2597,5
2598,7
2599,13
2600,13
2601,6
2602,3
2603,11
2604,12
2605,9
2606,12
2607,8
2608,3
2609,8
2610,9
2611,1
2612,8
2613,1
2614,11
2615,5
2616,5
2617,11
2618,5
2619,5
2620,11
2621,3
2622,13
2623,6
2624,5
2625,8
2626,4
2627,9
2628,13
2629,13
2630,12
2631,3
2632,12
2633,5
2634,1
2635,7
2636,8
2637,4
2638,6
2639,5
2640,13
2641,6
2642,9
2643,4
2644,12
2645,4
2646,3
2647,7
2648,9
2649,4
2650,6
2651,13
2652,12
2653,11
2654,6
2655,1
2656,3
2657,12
2658,11
2659,13
2660,12
2661,8
2662,7
2663,9
2664,6
2665,12
2666,7
2667,4
2668,13
2669,8
2670,11
2671,5
2672,8
2673,4
2674,7
2675,7
2676,5
2677,6
2678,5
2679,12
2680,4
2681,6
2682,9
2683,8
2684,7
2685,7
2686,13
2687,8
2688,12
2689,8
2690,5
2691,7
2692,4
2693,3
2694,12
2695,1
2696,8
2697,13
2698,4
2699,7
2700,1
2701,12
2702,8
2703,12
2704,4
2705,4
2706,11
2707,9
2708,3
2709,4
2710,3
2711,7
2712,6
2713,7
2714,11
2715,3
2716,12
2717,11
2718,13
2719,8
2720,9
2721,4
2722,6
2723,12
2724,12
2725,1
2726,7
2727,6
2728,9
2729,7
2730,8
2731,4
2732,8
2733,7
2734,8
2735,6
2736,6
2737,6
2738,11
2739,12
2740,3
2741,1
2742,13
2743,8
2744,12
2745,7
2746,7
2747,5
2748,1
2749,8
2750,11
2751,4
2752,4
2753,5
2754,5
2755,9
2756,5
2757,9
2758,12
2759,5
2760,12
2761,4
2762,9
2763,12
2764,12
2765,7
2766,9
2767,1
2768,9
2769,11
2770,6
2771,4
2772,3
2773,5
2774,1
2775,8
2776,9
2777,5
2778,13
2779,13
2780,12
2781,6
2782,5
2783,6
2784,6
2785,13
2786,1
2787,11
2788,6
2789,9
2790,11
2791,6
2792,3
2793,7
2794,11
2795,9
2796,13
2797,1
2798,13
2799,13
2800,4
2801,7
2802,5
2803,4
2804,13
2805,8
2806,3
2807,12
2808,9
2809,6
2810,3
2811,6
2812,7
2813,6
2814,4
2815,9
2816,3
2817,6
2818,6
2819,3
2820,4
2821,5
2822,1
2823,6
2824,4
2825,6
2826,9
2827,1
2828,6
2829,7
2830,1
2831,9
2832,12
2833,13
2834,3
2835,11
2836,7
2837,8
2838,5
2839,6
2840,7
2841,5
2842,12
2843,1
2844,11
2845,5
2846,8
2847,13
2848,5
2849,4
2850,6
2851,12
2852,5
2853,5
2854,8
2855,13
2856,3
2857,8
2858,3
2859,11
2860,12
2861,7
2862,1
2863,3
2864,11
2865,11
2866,4
2867,13
2868,4
2869,6
2870,13
2871,6
2872,4
2873,11
2874,11
2875,8
2876,8
2877,8
2878,8
2879,13
2880,8
2881,9
2882,3
2883,1
2884,5
2885,8
2886,5
2887,11
2888,1
2889,7
2890,11
2891,11
2892,8
2893,9
2894,9
2895,3
2896,7
2897,11
2898,7
2899,12
2900,1
2901,6
2902,1
2903,7
2904,6
2905,4
2906,4
2907,5
2908,1
2909,5
2910,8
2911,11
2912,1
2913,11
2914,8
2915,7
2916,9
2917,5
2918,6
2919,3
2920,13
2921,6
2922,9
2923,7
2924,8
2925,7
2926,5
2927,5
2928,4
2929,4
2930,12
2931,7
2932,9
2933,13
2934,5
2935,8
2936,9
2937,13
2938,4
2939,6
2940,8
2941,9
2942,3
2943,3
2944,12
2945,3
2946,3
2947,5
2948,5
2949,1
2950,7
2951,5
2952,3
2953,13
2954,4
2955,11
2956,7
2957,6
2958,7
2959,5
2960,11
2961,3
2962,8
2963,4
2964,5
2965,1
2966,3
2967,11
2968,3
2969,5
2970,6
2971,3
2972,6
2973,4
2974,9
2975,13
2976,13
2977,11
2978,9
2979,5
2980,11
2981,8
2982,3
2983,7
2984,5
2985,6
2986,5
2987,1
2988,4
2989,8
2990,3
2991,8
2992,13
2993,6
2994,13
2995,9
2996,1
2997,6
2998,9
2999,8
